date,sp500_factset_forward_report_date,sp500_price,sp500_forward_eps_4q_sum,sp500_forward_pe_factset_pdf_ocr,sp500_factset_trailing_report_date,sp500_trailing_eps_4q_sum,sp500_trailing_pe_factset_pdf_ocr,source
2016-12-09,2016-12-09,2259.530029296875,128.29,17.612674637905332,2016-12-09,117.49,19.23167954121095,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-12,2016-12-09,2256.9599609375,128.29,17.592641366727726,2016-12-09,117.49,19.20980475731977,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-13,2016-12-09,2271.719970703125,128.29,17.707693278533988,2016-12-09,117.49,19.335432553435396,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-14,2016-12-09,2253.280029296875,128.29,17.56395688905507,2016-12-09,117.49,19.178483524528684,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-15,2016-12-09,2262.030029296875,128.29,17.632161737445436,2016-12-09,117.49,19.25295794788386,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-16,2016-12-16,2258.070068359375,128.39,17.587585235293833,2016-12-16,117.49,19.21925328418908,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-19,2016-12-16,2262.530029296875,128.39,17.622322838981816,2016-12-16,117.49,19.25721362921844,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-20,2016-12-16,2270.760009765625,128.39,17.686424252399917,2016-12-16,117.49,19.327261977748105,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-21,2016-12-16,2265.179931640625,128.39,17.642962315138448,2016-12-16,117.49,19.279767909103963,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-22,2016-12-16,2260.9599609375,128.39,17.610093939851236,2016-12-16,117.49,19.243850207996424,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-23,2016-12-23,2263.7900390625,128.21,17.656891342816472,2016-12-23,117.49,19.267938029300364,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-27,2016-12-23,2268.8798828125,128.21,17.69659061549411,2016-12-23,117.49,19.31125953538599,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-28,2016-12-23,2249.919921875,128.21,17.548708539700492,2016-12-23,117.49,19.149884431653756,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-29,2016-12-23,2249.260009765625,128.21,17.543561420837882,2016-12-23,117.49,19.144267680361093,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2016-12-30,2016-12-23,2238.830078125,128.21,17.462211045355275,2016-12-23,117.49,19.05549474955315,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-03,2016-12-23,2257.830078125,132.51,17.03894104690212,2016-12-23,118.63,19.03253880236871,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-04,2016-12-23,2270.75,132.51,17.136442532639048,2016-12-23,118.63,19.141448200286607,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-05,2016-12-23,2269.0,132.51,17.123235982190025,2016-12-23,118.63,19.126696451150636,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-06,2017-01-06,2276.97998046875,132.59,17.17308982931405,2017-01-06,118.65,19.190728870364516,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-09,2017-01-06,2268.89990234375,132.59,17.11214950104646,2017-01-06,118.65,19.122628759745048,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-10,2017-01-06,2268.89990234375,132.59,17.11214950104646,2017-01-06,118.65,19.122628759745048,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-11,2017-01-06,2275.320068359375,132.59,17.160570694316124,2017-01-06,118.65,19.176738882084912,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-12,2017-01-06,2270.43994140625,132.59,17.123764547901423,2017-01-06,118.65,19.135608440002105,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-13,2017-01-13,2274.639892578125,132.57,17.1580289098448,2017-01-13,118.59,19.18070573048423,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-17,2017-01-13,2267.889892578125,132.57,17.107112412899788,2017-01-13,118.59,19.123786934632975,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-18,2017-01-13,2271.889892578125,132.57,17.137285151830167,2017-01-13,118.59,19.15751659143372,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-19,2017-01-13,2263.68994140625,132.57,17.07543140534246,2017-01-13,118.59,19.088371206731175,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-20,2017-01-20,2271.31005859375,132.71,17.114837303848617,2017-01-20,118.77,19.12360072908773,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-23,2017-01-20,2265.199951171875,132.71,17.068796256287204,2017-01-20,118.77,19.072155857302977,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-24,2017-01-20,2280.070068359375,132.71,17.18084596759381,2017-01-20,118.77,19.19735681030037,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-25,2017-01-20,2298.3701171875,132.71,17.318740993048753,2017-01-20,118.77,19.351436534373157,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-26,2017-01-20,2296.679931640625,132.71,17.306005060964697,2017-01-20,118.77,19.337205789682788,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-27,2017-01-27,2294.68994140625,132.63,17.301439654725552,2017-01-27,118.88,19.302573531344635,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-30,2017-01-27,2280.89990234375,132.63,17.19746590020169,2017-01-27,118.88,19.186573875704493,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-01-31,2017-01-27,2278.8701171875,132.63,17.182161782307926,2017-01-27,118.88,19.169499639867936,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-01,2017-01-27,2279.550048828125,132.63,17.18728831205704,2017-01-27,118.88,19.175219118675347,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-02,2017-01-27,2280.85009765625,132.63,17.19709038419852,2017-01-27,118.88,19.186154926448943,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-03,2017-02-03,2297.419921875,131.83,17.427140422324204,2017-02-03,119.13,19.28498213611181,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-06,2017-02-03,2292.56005859375,131.83,17.39027579908784,2017-02-03,119.13,19.244187514427516,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-07,2017-02-03,2293.080078125,131.83,17.394220421186375,2017-02-03,119.13,19.24855265781079,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-08,2017-02-03,2294.669921875,131.83,17.4062802235834,2017-02-03,119.13,19.261898110257704,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-09,2017-02-03,2307.8701171875,131.83,17.50641065908746,2017-02-03,119.13,19.372703073847894,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-10,2017-02-10,2316.10009765625,131.31,17.638413659707943,2017-02-10,119.22,19.427110364504696,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-13,2017-02-10,2328.25,131.31,17.730942045541084,2017-02-10,119.22,19.529021976178495,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-14,2017-02-10,2337.580078125,131.31,17.801995873315057,2017-02-10,119.22,19.60728131290891,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-15,2017-02-10,2349.25,131.31,17.8908689361054,2017-02-10,119.22,19.7051669183023,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-16,2017-02-10,2347.219970703125,131.31,17.87540911357189,2017-02-10,119.22,19.688139328159075,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-17,2017-02-17,2351.159912109375,131.19,17.921792149625542,2017-02-17,119.11,19.73939981621505,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-21,2017-02-17,2365.3798828125,131.19,18.030184334267098,2017-02-17,119.11,19.858785012278567,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-22,2017-02-17,2362.820068359375,131.19,18.010672066158815,2017-02-17,119.11,19.83729383225065,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-23,2017-02-17,2363.81005859375,131.19,18.01821829860317,2017-02-17,119.11,19.84560539496054,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-24,2017-02-17,2367.340087890625,131.19,18.045126060603895,2017-02-17,119.11,19.87524211141487,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-27,2017-02-17,2369.75,131.19,18.063495693269303,2017-02-17,119.11,19.89547477121988,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-02-28,2017-02-17,2363.639892578125,131.19,18.01692120266884,2017-02-17,119.11,19.84417674903975,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-01,2017-02-17,2395.9599609375,131.19,18.263281964612396,2017-02-17,119.11,20.11552313775082,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-02,2017-03-02,2381.919921875,130.95,18.18953739499809,2017-03-02,119.17,19.987580111395484,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-03,2017-03-02,2383.1201171875,130.95,18.19870268948072,2017-03-02,119.17,19.997651398737094,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-06,2017-03-02,2375.31005859375,130.95,18.13906115764605,2017-03-02,119.17,19.932114278708987,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-07,2017-03-02,2368.389892578125,130.95,18.086215292692824,2017-03-02,119.17,19.874044579828187,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-08,2017-03-02,2362.97998046875,130.95,18.04490248544292,2017-03-02,119.17,19.82864798580809,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-09,2017-03-09,2364.8701171875,131.07999999999998,18.04142597793333,2017-03-09,119.5,19.789708093619247,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-10,2017-03-09,2372.60009765625,131.07999999999998,18.100397449315302,2017-03-09,119.5,19.854394122646443,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-13,2017-03-09,2373.469970703125,131.07999999999998,18.107033648940536,2017-03-09,119.5,19.86167339500523,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-14,2017-03-09,2365.449951171875,131.07999999999998,18.045849490172987,2017-03-09,119.5,19.79456026085251,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-15,2017-03-09,2385.260009765625,131.07999999999998,18.1969790186575,2017-03-09,119.5,19.960334809754183,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-16,2017-03-09,2381.3798828125,131.07999999999998,18.167377806015413,2017-03-09,119.5,19.927865128138077,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-17,2017-03-17,2378.25,130.88,18.17122555012225,2017-03-17,119.46,19.908337518834756,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-20,2017-03-17,2373.469970703125,130.88,18.13470332138696,2017-03-17,119.46,19.868323879985976,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-21,2017-03-17,2344.02001953125,130.88,17.90968841328889,2017-03-17,119.46,19.6217982549075,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-22,2017-03-17,2348.449951171875,130.88,17.943535690494155,2017-03-17,119.46,19.65888122527938,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-23,2017-03-17,2345.9599609375,130.88,17.924510703984566,2017-03-17,119.46,19.638037509940563,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-24,2017-03-24,2343.97998046875,130.82,17.917596548453982,2017-03-24,119.45,19.62310573854123,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-27,2017-03-24,2341.590087890625,130.82,17.8993279918256,2017-03-24,119.45,19.60309826614169,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-28,2017-03-24,2358.570068359375,130.82,18.02912450970322,2017-03-24,119.45,19.745249630467768,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-29,2017-03-24,2361.1298828125,130.82,18.04869196462697,2017-03-24,119.45,19.766679638447048,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-30,2017-03-24,2368.06005859375,130.82,18.101666859759593,2017-03-24,119.45,19.8246970162725,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-03-31,2017-03-31,2362.719970703125,130.92,18.04705141080908,2017-03-31,119.48,19.775024863601647,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-03,2017-03-31,2358.840087890625,135.01,17.47159534768258,2017-03-31,121.9,19.35061597941448,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-04,2017-03-31,2360.159912109375,135.01,17.48137109924728,2017-03-31,121.9,19.36144308539274,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-05,2017-03-31,2352.949951171875,135.01,17.42796793698152,2017-03-31,121.9,19.302296564166323,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-06,2017-03-31,2357.489990234375,135.01,17.461595365042406,2017-03-31,121.9,19.33954052694319,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-07,2017-04-07,2355.5400390625,134.97,17.452323027802475,2017-04-07,121.81,19.337821517629916,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-10,2017-04-07,2357.159912109375,134.97,17.464324754459323,2017-04-07,121.81,19.351119876113415,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-11,2017-04-07,2353.780029296875,134.97,17.43928302064811,2017-04-07,121.81,19.32337270582772,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-12,2017-04-07,2344.929931640625,134.97,17.37371217041287,2017-04-07,121.81,19.25071777063152,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-13,2017-04-07,2328.949951171875,134.97,17.255315634377084,2017-04-07,121.81,19.119530015367168,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-17,2017-04-14,2349.010009765625,135.15,17.380762188424896,2017-04-14,121.87,19.274719042960736,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-18,2017-04-14,2342.18994140625,135.15,17.330299233490564,2017-04-14,121.87,19.21875721183433,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-19,2017-04-14,2338.169921875,135.15,17.3005543608953,2017-04-14,121.87,19.185771082916222,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-20,2017-04-14,2355.840087890625,135.15,17.431299207477803,2017-04-14,121.87,19.33076300886703,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-21,2017-04-14,2348.68994140625,135.15,17.37839394307251,2017-04-14,121.87,19.272092733291625,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-24,2017-04-14,2374.14990234375,135.15,17.566776931881243,2017-04-14,121.87,19.481003547581437,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-25,2017-04-14,2388.610107421875,135.15,17.673770680147058,2017-04-14,121.87,19.59965625192315,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-26,2017-04-14,2387.449951171875,135.15,17.66518646816038,2017-04-14,121.87,19.590136630605357,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-27,2017-04-14,2388.77001953125,135.15,17.674953899602293,2017-04-14,121.87,19.600968405114056,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-04-28,2017-04-28,2384.199951171875,135.07999999999998,17.650280953300825,2017-04-28,122.66,19.43746902960929,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-01,2017-04-28,2388.330078125,135.07999999999998,17.680856367522953,2017-04-28,122.66,19.47114037277841,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-02,2017-04-28,2391.169921875,135.07999999999998,17.701879788828844,2017-04-28,122.66,19.49429253118376,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-03,2017-04-28,2388.1298828125,135.07999999999998,17.679374317534055,2017-04-28,122.66,19.469508257072395,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-04,2017-04-28,2389.52001953125,135.07999999999998,17.689665528066705,2017-04-28,122.66,19.480841509304177,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-05,2017-05-05,2399.2900390625,135.06,17.764623419683844,2017-05-05,123.15,19.48266373578969,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-08,2017-05-05,2399.3798828125,135.06,17.76528863329261,2017-05-05,123.15,19.483393283089725,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-09,2017-05-05,2396.919921875,135.06,17.747074795461277,2017-05-05,123.15,19.463417960820134,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-10,2017-05-05,2399.6298828125,135.06,17.76713966246483,2017-05-05,123.15,19.48542332775071,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-11,2017-05-05,2394.43994140625,135.06,17.72871273068451,2017-05-05,123.15,19.44328007638043,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-12,2017-05-05,2390.89990234375,135.06,17.70250186838257,2017-05-05,123.15,19.41453432678644,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-15,2017-05-05,2402.320068359375,135.06,17.78705811016863,2017-05-05,123.15,19.507268114976657,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-16,2017-05-05,2400.669921875,135.06,17.77484023304457,2017-05-05,123.15,19.493868630734877,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-17,2017-05-05,2357.030029296875,135.06,17.45172537610599,2017-05-05,123.15,19.139504906998575,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-18,2017-05-05,2365.719970703125,135.06,17.516066716297384,2017-05-05,123.15,19.210068783622617,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-19,2017-05-19,2381.72998046875,134.73,17.677799899567656,2017-05-19,123.28,19.31967862158298,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-22,2017-05-19,2394.02001953125,134.73,17.769019665488386,2017-05-19,123.28,19.419370697041288,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-23,2017-05-19,2398.419921875,134.73,17.80167684906851,2017-05-19,123.28,19.45506101456035,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-24,2017-05-19,2404.389892578125,134.73,17.845987475529764,2017-05-19,123.28,19.503487123443584,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-25,2017-05-19,2415.070068359375,134.73,17.92525843063442,2017-05-19,123.28,19.59012060641933,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-26,2017-05-26,2415.820068359375,134.82999999999998,17.917526280200068,2017-05-26,123.33,19.58825969641916,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-30,2017-05-26,2412.909912109375,134.82999999999998,17.8959423875204,2017-05-26,123.33,19.56466319718945,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-05-31,2017-05-26,2411.800048828125,134.82999999999998,17.887710812342394,2017-05-26,123.33,19.5556640625,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-01,2017-05-26,2430.06005859375,134.82999999999998,18.023140685261072,2017-05-26,123.33,19.703722197306007,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-02,2017-06-02,2439.070068359375,134.79,18.095333988866944,2017-06-02,123.36,19.77196877723229,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-05,2017-06-02,2436.10009765625,134.79,18.073299930679205,2017-06-02,123.36,19.747893139236787,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-06,2017-06-02,2429.330078125,134.79,18.023073507864087,2017-06-02,123.36,19.693012954969195,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-07,2017-06-02,2433.139892578125,134.79,18.051338323155463,2017-06-02,123.36,19.723896664868068,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-08,2017-06-02,2433.7900390625,134.79,18.05616172611099,2017-06-02,123.36,19.729166983321175,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-09,2017-06-09,2431.77001953125,134.75,18.04653075718924,2017-06-09,123.39,19.707999185762624,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-12,2017-06-09,2429.389892578125,134.75,18.028867477388683,2017-06-09,123.39,19.68870972184233,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-13,2017-06-09,2440.35009765625,134.75,18.11020480635436,2017-06-09,123.39,19.777535437687416,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-14,2017-06-09,2437.919921875,134.75,18.092170106679035,2017-06-09,123.39,19.75784035882162,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-15,2017-06-09,2432.4599609375,134.75,18.05165091604824,2017-06-09,123.39,19.713590736182024,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-16,2017-06-16,2433.14990234375,134.71,18.062132746965705,2017-06-16,123.39,19.719182286601427,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-19,2017-06-16,2453.4599609375,134.71,18.212901499053523,2017-06-16,123.39,19.88378281009401,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-20,2017-06-16,2437.030029296875,134.71,18.09093630240424,2017-06-16,123.39,19.75062832722972,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-21,2017-06-16,2435.610107421875,134.71,18.080395719856543,2017-06-16,123.39,19.739120734434515,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-22,2017-06-16,2434.5,134.71,18.072154999628832,2017-06-16,123.39,19.730123997082423,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-23,2017-06-23,2438.300048828125,134.74,18.096334042067127,2017-06-23,123.39,19.76092105379792,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-26,2017-06-23,2439.070068359375,134.74,18.102048896833715,2017-06-23,123.39,19.767161588130115,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-27,2017-06-23,2419.3798828125,134.74,17.95591422600935,2017-06-23,123.39,19.607584754133235,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-28,2017-06-23,2440.68994140625,134.74,18.114071110332866,2017-06-23,123.39,19.780289662097815,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-29,2017-06-23,2419.699951171875,134.74,17.95828967768944,2017-06-23,123.39,19.61017871117493,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-06-30,2017-06-30,2423.409912109375,134.73,17.987158851847216,2017-06-30,123.38,19.64183751101779,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-07-03,2017-06-30,2429.010009765625,139.14,17.457309255179137,2017-06-30,125.25,19.39329349114271,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-07-05,2017-06-30,2432.5400390625,139.14,17.48267959653946,2017-06-30,125.25,19.421477357784433,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-07-06,2017-06-30,2409.75,139.14,17.31888745148771,2017-06-30,125.25,19.239520958083833,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-07-07,2017-07-07,2425.179931640625,139.14,17.429782461122787,2017-07-07,125.19,19.37199402221124,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-07-10,2017-07-07,2427.429931640625,139.14,17.445953224382816,2017-07-07,125.19,19.38996670373532,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-07-11,2017-07-07,2425.530029296875,139.14,17.432298615041503,2017-07-07,125.19,19.374790552734844,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-07-12,2017-07-07,2443.25,139.14,17.55965214891476,2017-07-07,125.19,19.516335170540778,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-07-13,2017-07-07,2447.830078125,139.14,17.592569197391114,2017-07-07,125.19,19.5529201863168,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2017-07-14,2017-07-14,2459.27001953125,138.88,17.707877444781467,2017-07-14,125.13,19.65372028715136,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
