cagr,annualized_vol,max_drawdown,final_multiple,start,uvix_entry_rsi,uvix_exit_rsi,min_gspc_sma160_ratio_pct,uvix_entries,uvix_exits,uvix_day_share,skipped_uvix_entry_days,low_rsi_entries,low_rsi_exits
1.0544732603538898,0.6371020284029084,-0.6493805487564681,111974.79199702232,2010-02-12,69.5,68.5,5.25,117,117,0.08232981076431556,26,11,11
1.0223807445714699,0.6363825289703084,-0.6493805487564681,86839.07543699516,2010-02-12,69.5,68.5,5.5,112,112,0.08060948636028509,33,11,11
1.0377153588881036,0.636049436953254,-0.6493805487564682,98103.93372456635,2010-02-12,69.5,68.5,5.75,111,111,0.07913492258540182,39,11,11
1.0329758503846453,0.634094089379227,-0.6493805487564684,94483.75629265561,2010-02-12,69.5,68.5,6.0,104,104,0.07520275251904644,52,11,11
1.062498688073585,0.6333313014612822,-0.6493805487564682,119250.407710497,2010-02-12,69.5,68.5,6.25,102,102,0.07225362496927992,63,11,11
0.9891765649204258,0.6300115756806114,-0.6493805487564682,66470.076010227,2010-02-12,69.5,68.5,6.5,92,92,0.06733841238633571,82,11,11
0.9835103477737985,0.629190896647925,-0.6493805487564681,63477.8870090143,2010-02-12,69.5,68.5,6.75,90,90,0.06340624231998034,98,11,11
1.0002284550129192,0.6289132747093361,-0.6493805487564684,72690.85066650853,2010-02-12,69.5,68.5,7.0,87,87,0.06070287539936102,109,11,11
0.9566997392745025,0.626567686734908,-0.6493805487564677,50955.39220222943,2010-02-12,69.5,68.5,7.25,79,79,0.056524944703858444,125,11,11
0.92664482214213,0.624363305027142,-0.6493805487564679,39686.48824859055,2010-02-12,69.5,68.5,7.5,75,75,0.054313099041533544,134,11,11
0.9424518813644549,0.6225924247397855,-0.6493805487564681,45283.65261598937,2010-02-12,69.5,68.5,7.75,73,73,0.050626689604325384,147,11,11
0.9446439433353819,0.6217486406275687,-0.6493805487564681,46115.889178291705,2010-02-12,69.5,68.5,8.0,70,70,0.049152125829442124,153,11,11
0.9366166988598981,0.6188676442707107,-0.6493805487564682,43136.415947280504,2010-02-12,69.5,68.5,8.25,65,65,0.045465716392233964,168,11,11
0.9068401804713131,0.6179978337489355,-0.6493805487564679,33588.141393633174,2010-02-12,69.5,68.5,8.5,59,59,0.04104202506758417,186,11,11
0.848829090409633,0.6125050105382247,-0.6493805487564674,20395.552687035943,2010-02-12,69.5,68.5,8.75,55,55,0.03760137625952322,200,11,11
0.8668918879113889,0.610924798058372,-0.649380548756468,23862.386573295906,2010-02-12,69.5,68.5,9.0,50,50,0.03366920619316786,214,11,11
0.8132429337450477,0.6098700151021229,-0.6493805487564681,14901.974047469253,2010-02-12,69.5,68.5,9.25,44,44,0.03170312115999017,222,11,11
0.8112650717960292,0.6095978316947905,-0.6493805487564681,14641.66643129767,2010-02-12,69.5,68.5,9.5,42,42,0.03121159990169575,224,11,11
0.8331855107808288,0.6098832002552734,-0.6493805487564681,17780.666746899355,2010-02-12,69.5,68.5,9.75,43,43,0.029737036126812486,230,11,11
0.8145370252444935,0.6080023597166462,-0.6493805487564683,15074.63291406012,2010-02-12,69.5,68.5,10.0,40,40,0.0277709510936348,238,11,11
0.7773054087886315,0.6044602042153576,-0.649380548756468,10786.099316291306,2010-02-12,69.5,68.5,10.25,35,35,0.02408454165642664,252,11,11
0.7838624059660584,0.6042332264768931,-0.6493805487564679,11446.899745110004,2010-02-12,69.5,68.5,10.5,34,34,0.022609977881543376,258,11,11
0.7900113823356025,0.6039353743021388,-0.6493805487564681,12100.918428987774,2010-02-12,69.5,68.5,10.75,30,30,0.01941508970262964,270,11,11
0.7701709092549236,0.6026415717130816,-0.6493805487564681,10107.834430477527,2010-02-12,69.5,68.5,11.0,24,24,0.01646596215286311,281,11,11
0.7388069644234023,0.602248330892468,-0.6493805487564681,7573.505390009706,2010-02-12,69.5,68.5,11.25,22,22,0.01597444089456869,283,11,11
0.7543325463858757,0.6024834939687853,-0.6493805487564679,8742.437925604812,2010-02-12,69.5,68.5,11.5,22,22,0.013025313344802163,293,11,11
0.7005298740678918,0.5990736919031443,-0.6493805487564681,5286.933882574506,2010-02-12,69.5,68.5,11.75,17,17,0.010321946424182845,304,11,11
0.6907930772898212,0.5991836738614723,-0.6493805487564677,4818.777218856226,2010-02-12,69.5,68.5,12.0,13,13,0.00811010076185795,312,11,11
0.6614906614554374,0.5960469336076727,-0.6493805487564679,3633.6338819431603,2010-02-12,69.5,68.5,12.25,11,11,0.007618579503563529,314,11,11
0.6524424641295892,0.5957315558446753,-0.6493805487564681,3326.9635070053264,2010-02-12,69.5,68.5,12.5,9,9,0.006635536986974687,318,11,11
0.6736984398815185,0.591161877681214,-0.6493805487564679,4089.5627487578954,2010-02-12,69.5,68.5,12.75,9,9,0.004669451953797002,325,11,11
0.6716180360507245,0.591281475404645,-0.6493805487564679,4008.2514585686886,2010-02-12,69.5,68.5,13.0,8,8,0.00393217006635537,328,11,11
0.6528617924273974,0.5884567621206466,-0.6493805487564679,3340.621845008942,2010-02-12,69.5,68.5,13.25,6,6,0.002457606291472106,333,11,11
0.6196317720863977,0.5877243543608848,-0.6493805487564681,2406.6239386599623,2010-02-12,69.5,68.5,13.5,3,3,0.0017203244040304743,336,11,11
0.6150229539351628,0.5876306541002155,-0.6493805487564681,2298.39732685916,2010-02-12,69.5,68.5,13.75,2,2,0.0014745637748832638,337,11,11
0.6041647450117535,0.5872618129663324,-0.6493805487564679,2061.1957669699636,2010-02-12,69.5,68.5,14.0,1,1,0.001228803145736053,338,11,11
0.6032369422886033,0.5868984658101613,-0.6493805487564683,2042.030636805543,2010-02-12,69.5,68.5,14.25,1,1,0.0009830425165888424,339,11,11
0.6032369422886033,0.5868984658101613,-0.6493805487564683,2042.030636805543,2010-02-12,69.5,68.5,14.5,1,1,0.0009830425165888424,339,11,11
0.6048694555305707,0.5871216149568969,-0.6493805487564683,2075.8652114071206,2010-02-12,69.5,68.5,14.75,2,2,0.0004915212582944212,341,11,11
0.6048694555305707,0.5871216149568969,-0.6493805487564683,2075.8652114071206,2010-02-12,69.5,68.5,15.0,2,2,0.0004915212582944212,341,11,11
